Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"P Gallo, UQ Nguyen, S Pongnumkul…","Blockchain for Smart Cities: Applications for IoT and Video Surveillance Systems",2021,"Innovations in Land, Water …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-51260-6_16","",963,"2022-04-08 03:42:37","","10.1007/978-3-030-51260-6_16","","",,,,,0,0.00,0,4,1,"… The concept of Hawk is to send encrypted information to the blockchain and relies on zero-… specific camera to remove eventual timestamps and watermarks, which are not significant for …","","https://scholar.google.com/scholar?q=related:hwNMmjT5Pl0J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"S Li, S Xu","Tracking Image Senders on Client Devices",2021,"US Patent App. 17/182,575","Google Patents","https://patents.google.com/patent/US20210183000A1/en","",966,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,2,1,"… watermark vector to each of a plurality of stored watermark … of stored watermark vectors matches the first watermark vector. The … form of encryption such as AES 256-bit encryption. Data …","https://patentimages.storage.googleapis.com/7d/90/45/1c63fd5aba7174/US20210183000A1.pdf",""
1,"L Negi, L Negi","Hybrid approach for Data Security using Coverless Image Steganography with AES",2021,"2021 6th International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9489260/","https://scholar.google.com/scholar?cites=17090164903030105380&as_sdt=2005&sciodt=2007&hl=en",972,"2022-04-08 03:42:37","","","","",,,,,1,1.00,1,2,1,"… This technique also useful in providing security for the watermarked video. … is encrypted with AES and then the AES encrypted ciphertext is encrypted using the Base64 Encryption. The …","","https://scholar.google.com/scholar?q=related:JCX1hW52LO0J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"AA Mohammed, HA Anwer","A New Method Encryption and Decryption.",2021,"Webology","researchgate.net","https://www.researchgate.net/profile/Ali-Mohammed-64/publication/348131654_A_New_Method_Encryption_and_Decryption/links/6006f86092851c13fe1fb200/A-New-Method-Encryption-and-Decryption.pdf","https://scholar.google.com/scholar?cites=2632857897176531493&as_sdt=2005&sciodt=2007&hl=en",975,"2022-04-08 03:42:37","PDF","","","",,,,,1,1.00,1,2,1,"… – Micali” (GM) encryption scheme is an public key encryption differentiation of being the … As encryption is the science used to shield the security and protection of information, Crypto …","https://www.researchgate.net/profile/Ali-Mohammed-64/publication/348131654_A_New_Method_Encryption_and_Decryption/links/6006f86092851c13fe1fb200/A-New-Method-Encryption-and-Decryption.pdf","https://scholar.google.com/scholar?q=related:JQJK2U7KiSQJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"S Mazumdar, T Jensen, RR Mukkamala, RJ Kauffman…","Do Blockchain and IoT Architecture Create Informedness to Support Provenance Tracking in the Product Lifecycle?",2021,"HICSS","researchgate.net","https://www.researchgate.net/profile/Somnath-Mazumdar/publication/347946945_Do_Blockchain_and_IoT_Architecture_Create_Informedness_to_Support_Provenance_Tracking_in_the_Product_Lifecycle/links/5fe99e18299bf14088505b5f/Do-Blockchain-and-IoT-Architecture-Create-Informedness-to-Support-Provenance-Tracking-in-the-Product-Lifecycle.pdf","",977,"2022-04-08 03:42:37","PDF","","","",,,,,0,0.00,0,5,1,"… cryptography, which is used to encrypt transactions similar to how … blockchain networks support both distributed ownership as well as a distributed physical architecture. With blockchain, …","https://www.researchgate.net/profile/Somnath-Mazumdar/publication/347946945_Do_Blockchain_and_IoT_Architecture_Create_Informedness_to_Support_Provenance_Tracking_in_the_Product_Lifecycle/links/5fe99e18299bf14088505b5f/Do-Blockchain-and-IoT-Architecture-Create-Informedness-to-Support-Provenance-Tracking-in-the-Product-Lifecycle.pdf","https://scholar.google.com/scholar?q=related:MD-3-Shpw2MJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"F Abbasi, P Singh","Cryptography: Security and Integrity of Data Management",2021,"","a2zjournals.com","https://a2zjournals.com/jmss/uploadpdf/JMSS_V01_Is002_004.pdf","",983,"2022-04-08 03:42:37","PDF","","","",,,,,0,0.00,0,2,1,"… limited to text encryption but also it has a wide application in visual cryptography, watermarking, … This is not the single techniques instead it is a whole family of cryptographic techniques. …","https://a2zjournals.com/jmss/uploadpdf/JMSS_V01_Is002_004.pdf","https://scholar.google.com/scholar?q=related:4-Nob9YBr-wJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"M Huang, R Dave, N Siddiqui, N Seliya","Examining Modern Data Security and Privacy Protocols in Autonomous Vehicles",2021,"… International Journal of …","ischolar.info","http://ischolar.info/index.php/IJCSIT/article/view/210401","https://scholar.google.com/scholar?cites=17560370696296918046&as_sdt=2005&sciodt=2007&hl=en",984,"2022-04-08 03:42:37","","","","",,,,,1,1.00,0,4,1,"… [29] propose a method that inserts a binary watermark into … technique in the context of CAVs, where blockchain is used to … Data encryption requires the system to encrypt/decrypt data …","http://ischolar.info/index.php/IJCSIT/article/download/210401/195471","https://scholar.google.com/scholar?q=related:Huz0BBz4svMJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
11,"C Lakshmi, K Thenmozhi, JBB Rayappan…","Neural-assisted image-dependent encryption scheme for medical image cloud storage",2021,"Neural Computing and …","Springer","https://link.springer.com/article/10.1007/s00521-020-05447-9","https://scholar.google.com/scholar?cites=9742789488532270073&as_sdt=2005&sciodt=2007&hl=en",987,"2022-04-08 03:42:37","","10.1007/s00521-020-05447-9","","",,,,,11,11.00,3,4,1,"… privacy need to be well tackled through the proper crypto standards. It is crucial to offer data … To address this issue, encryption schemes are suggested to store the data in an encrypted …","","https://scholar.google.com/scholar?q=related:-StgmWtXNYcJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
3,"L Zhaoliang, W Huang, D Wang","Functional agricultural monitoring data storage based on sustainable block chain technology",2021,"Journal of Cleaner Production","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959652620341238","https://scholar.google.com/scholar?cites=5843076155081278549&as_sdt=2005&sciodt=2007&hl=en",990,"2022-04-08 03:42:37","","","","",,,,,3,3.00,1,3,1,"… monitoring data based on Sustainable blockchain technology. Among them, … encrypted storage scheme based on inverted index is adopted, which is realized by building an encrypted …","","https://scholar.google.com/scholar?q=related:VcQsG87GFlEJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"峰刘, 俊峰赵","基于区块链的云存储数据安全性方案研究与实践",2021,"[内蒙古大学] 研究生毕业论文","202.207.7.71","http://202.207.7.71/index.php/timu/article/view/238","",993,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,2,1,"… on blockchain … watermark embedding and CP-ABE encryption model based on the orthogonal operation domain is proposed, and specific watermark embedding and CPABE encryption …","http://202.207.7.71/index.php/timu/article/download/238/246","https://scholar.google.com/scholar?q=related:M4PCUg4IwRYJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
2,"R KARAKIŞ, K Gürkahraman…","Evaluation of segmented brain regions for medical image steganography",2021,"Journal of the …","avesis.cumhuriyet.edu.tr","https://avesis.cumhuriyet.edu.tr/publication/details/bd8ac541-a32e-4a59-aaca-5a68d46c69b2/evaluation-of-segmented-brain-regions-for-medical-image-steganography","https://scholar.google.com/scholar?cites=3389720596538206433&as_sdt=2005&sciodt=2007&hl=en",994,"2022-04-08 03:42:37","","","","",,,,,2,2.00,1,3,1,"… high capacity hidden data was encrypted by the DNA encoding, … Rahimi F., Rabbani H., A dual adaptive watermarking … chaos-based image encryption using DNA sequence operation …","https://avesis.cumhuriyet.edu.tr/publication/details/bd8ac541-a32e-4a59-aaca-5a68d46c69b2/evaluation-of-segmented-brain-regions-for-medical-image-steganography/document.pdf","https://scholar.google.com/scholar?q=related:4Sh8TOy0Ci8J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"CA Orozco Bonilla","Estrategias algorítmicas orientadas a la ciberseguridad: Un mapeo sistemático",2021,"","dspace.ups.edu.ec","https://dspace.ups.edu.ec/handle/123456789/20933","",995,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,1,1,"… Las tendencias sobre contratos inteligentes de blockchain fueron analizadas en [21] sobre … Comprehensive study of symmetric key and asymmetric key encryption algorithms. 2017 Int. …","https://dspace.ups.edu.ec/bitstream/123456789/20933/1/UPS-GT003374.pdf","https://scholar.google.com/scholar?q=related:mlE9-jm_tXcJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
59,"Y Xu, C Zhang, Q Zeng, G Wang…","Blockchain-enabled accountability mechanism against information leakage in vertical industry services",2020,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9016144/","https://scholar.google.com/scholar?cites=4584194019616515684&as_sdt=2005&sciodt=2007&hl=en",1,"2022-04-08 03:42:37","","","","",,,,,59,29.50,12,5,2,"… , we use the blockchain technology to … watermark protocol or the encryption algorithm are out of our consideration. For example, we do not consider the case where encrypted watermark …","","https://scholar.google.com/scholar?q=related:ZGa2OCxUnj8J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
6,"AD Dwivedi, R Singh, S Dhall…","Tracing the source of fake news using a scalable blockchain distributed network",2020,"2020 IEEE 17th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9356086/","https://scholar.google.com/scholar?cites=5294606595555147381&as_sdt=2005&sciodt=2007&hl=en",3,"2022-04-08 03:42:37","","","","",,,,,6,3.00,2,4,2,"… blockchain and watermarking based social media framework is proposed to control the fake news propagation. We postulate a new blockchain … For the encrypted watermark image we …","https://orbit.dtu.dk/files/262410958/conference_04181.pdf","https://scholar.google.com/scholar?q=related:dT6BiaU4ekkJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
6,"F Frattolillo","A watermarking protocol based on Blockchain",2020,"Applied Sciences","mdpi.com","https://www.mdpi.com/877512","https://scholar.google.com/scholar?cites=16652711526702956672&as_sdt=2005&sciodt=2007&hl=en",4,"2022-04-08 03:42:37","","","","",,,,,6,3.00,6,1,2,"… watermarking protocol able to combine the “buyer friendly” and “mediated” design approach with the blockchain … linear watermark can be embedded directly into the encrypted domain …","https://www.mdpi.com/2076-3417/10/21/7746/htm","https://scholar.google.com/scholar?q=related:gMAuWOdQGucJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
14,"S Borra, R Thanki","Crypto-watermarking scheme for tamper detection of medical images",2020,"Computer Methods in Biomechanics and …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/21681163.2019.1595730","https://scholar.google.com/scholar?cites=1163776238033900251&as_sdt=2005&sciodt=2007&hl=en",5,"2022-04-08 03:42:37","","10.1080/21681163.2019.1595730","","",,,,,14,7.00,7,2,2,"… At the extraction side, the encrypted watermark bits are used … an encrypted iris watermark image using CS-based encryption … Figure 4(c) shows decrypted iris watermark image using the …","","https://scholar.google.com/scholar?q=related:2xINklKQJhAJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
7,"A Qureshi, D Megías Jiménez","Blockchain-based multimedia content protection: review and open challenges",2020,"Applied Sciences","mdpi.com","https://www.mdpi.com/932298","https://scholar.google.com/scholar?cites=15331132003094461806&as_sdt=2005&sciodt=2007&hl=en",9,"2022-04-08 03:42:37","","","","",,,,,7,3.50,4,2,2,"… piracy include encryption, passwords, watermarking, digital … [44], a watermarking-based tamper-proof multimedia blockchain … The proposed blockchain model is based on a compressed …","https://www.mdpi.com/2076-3417/11/1/1/pdf","https://scholar.google.com/scholar?q=related:bn0ROVQfw9QJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"S Blake","Embedded Blockchains: A Synthesis of Blockchains, Spread Spectrum Watermarking, Perceptual Hashing & Digital Signatures",2020,"arXiv preprint arXiv:2009.00951","arxiv.org","https://arxiv.org/abs/2009.00951","https://scholar.google.com/scholar?cites=5057546949453935881&as_sdt=2005&sciodt=2007&hl=en",13,"2022-04-08 03:42:37","","","","",,,,,1,0.50,1,1,2,"… The scheme is a synthesis of blockchains, encrypted spread spectrum watermarks, … we call an Embedded Blockchain. Within this scheme, we use the blockchain for its data structure of …","https://arxiv.org/pdf/2009.00951","https://scholar.google.com/scholar?q=related:CfUPjScEMEYJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
7,"P Aparna, PVV Kishore","A blind medical image watermarking for secure e-healthcare application using crypto-watermarking system",2020,"Journal of Intelligent Systems","degruyter.com","https://www.degruyter.com/document/doi/10.1515/jisys-2018-0370/html","https://scholar.google.com/scholar?cites=3506128378127759663&as_sdt=2005&sciodt=2007&hl=en",15,"2022-04-08 03:42:37","HTML","10.1515/jisys-2018-0370","","",,,,,7,3.50,4,2,2,"… In this paper, the AES algorithm is used for EHR encryption. To prove the effectiveness of the proposed AES algorithm, the AES is compared with the ECC algorithm. For comparing …","https://www.degruyter.com/document/doi/10.1515/jisys-2018-0370/html","https://scholar.google.com/scholar?q=related:L7k4Ay9FqDAJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
2,"G Kaur, R Agarwal, V Patidar","Crypto-watermarking of images for secure transmission over cloud",2020,"Journal of Information and …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/02522667.2020.1714185","https://scholar.google.com/scholar?cites=9514039939030607898&as_sdt=2005&sciodt=2007&hl=en",19,"2022-04-08 03:42:37","","10.1080/02522667.2020.1714185","","",,,,,2,1.00,1,3,2,"… The proposed scheme is a blind watermarking scheme with encrypted watermark image in fractional Hartley transform domain to provide security against passive attacks. …","https://www.researchgate.net/profile/Vinod-Patidar-2/publication/341757202_Crypto-watermarking_of_images_for_secure_transmission_over_cloud/links/5fffeabf92851c13fe0d815c/Crypto-watermarking-of-images-for-secure-transmission-over-cloud.pdf","https://scholar.google.com/scholar?q=related:GmjMwOqoCIQJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
5,"JGM Srivastava, R Sheeja","Design and implementation of crypto based water marking techniques for EHR security",2020,"Test Engineering and Management","researchgate.net","https://www.researchgate.net/profile/R-Sheeja-2/publication/345132989_Design_an_Implementation_of_Crypto_based_Water_Marking_Techniques_for_EHR_Security/links/5f9e885e458515b7cfaf09ac/Design-an-Implementation-of-Crypto-based-Water-Marking-Techniques-for-EHR-Security.pdf","https://scholar.google.com/scholar?cites=13475612207535193610&as_sdt=2005&sciodt=2007&hl=en",25,"2022-04-08 03:42:37","PDF","","","",,,,,5,2.50,3,2,2,"… By using the encryption key, we are going to hide … encryption procedure to decryption and signature verification. The algorithm is grouped into three classes watermarking–based, crypto-…","https://www.researchgate.net/profile/R-Sheeja-2/publication/345132989_Design_an_Implementation_of_Crypto_based_Water_Marking_Techniques_for_EHR_Security/links/5f9e885e458515b7cfaf09ac/Design-an-Implementation-of-Crypto-based-Water-Marking-Techniques-for-EHR-Security.pdf","https://scholar.google.com/scholar?q=related:Cn4N6ef9ArsJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"C Song, H Wang, W Zhang…","A blockchain based Buyer-seller Watermark Protocol with Trustless Third party",2020,"Recent Advances in …","ingentaconnect.com","https://www.ingentaconnect.com/content/ben/raeeng/2020/00000013/00000006/art00019","",28,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,4,2,"… Therefore, as we described above, in order to design a watermark protocol with trustless third party, we introduce blockchain … The encrypted watermark signal is directly inserted into …","https://researchonline.ljmu.ac.uk/id/eprint/13175/1/watermark%20protocol%20v3.pdf","https://scholar.google.com/scholar?q=related:Kam74cjV1J4J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"T Jia, B Xu","A Robust Crypto-Watermarking Algorithm Based on Joint Transform Domain and Logistic Map",2020,"International Core Journal of Engineering","icj-e.org","http://www.icj-e.org/download/ICJE-6-4-181-189.pdf","",34,"2022-04-08 03:42:37","PDF","","","",,,,,0,0.00,0,2,2,"… of crypto-watermarking scheme is that the image is encrypted … crypto-watermark algorithm that the watermark based on LWT-DCT joint transform domain and Logistic map encryption, …","http://www.icj-e.org/download/ICJE-6-4-181-189.pdf",""
0,"D Geethanjalia, RPDR Bhavanib","Blockchain-Based Protected Digital Copyright Management with Digital",2020,"Intelligent Systems and …","books.google.com","https://books.google.com/books?hl=en&lr=&id=gK4SEAAAQBAJ&oi=fnd&pg=PA9&dq=encrypted+watermarking+blockchain&ots=6uF7NaILWk&sig=yhgAVliDeD4UuP0yO87wr-u0vC0","",37,"2022-04-08 03:42:37","","10.3233/APC200113","","",,,,,0,0.00,0,2,2,"… Arnold Transform provides the best watermark encryption. The hash code generation … watermarking and blockchain to store and provide timestamp authentication of multiple watermarks…","https://ebooks.iospress.nl/pdf/doi/10.3233/APC200113","https://scholar.google.com/scholar?q=related:8z2xRXIBjLIJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
1,"Y Yang, D Yu, R Zhang, Y Yan","A video copyright transaction traceability method based on mother-child blockchain",2020,"… International Conference on Blockchain …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3446983.3446984","https://scholar.google.com/scholar?cites=10892542780926262874&as_sdt=2005&sciodt=2007&hl=en",38,"2022-04-08 03:42:37","","10.1145/3446983.3446984","","",,,,,1,0.50,0,4,2,"… in the watermark, which is called the video watermark code [… on the video carrying the watermark, which is calculated by a … was generated; encrypted information-video watermark code, …","","https://scholar.google.com/scholar?q=related:Wv7atfIVKpcJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"Y Fan, JL Zou, S Liu, Q Yin, X Guan, X Yuan","A Thin Client Error-Correcting Data Storage Framework Based on Blockchain",2020,"Urban Intelligence and …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-45099-1_3","",43,"2022-04-08 03:42:37","","10.1007/978-3-030-45099-1_3","","",,,,,0,0.00,0,6,2,"… as digital signature and digital watermarking. Each node in a blockchain is required to store … client’s processing of the data may include encryption, generating digital watermarks, etc. …","","https://scholar.google.com/scholar?q=related:moLjrwFYwcQJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
28,"S Haddad, G Coatrieux…","Joint watermarking-encryption-JPEG-LS for medical image reliability control in encrypted and compressed domains",2020,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8985319/","https://scholar.google.com/scholar?cites=16740626416209156269&as_sdt=2005&sciodt=2007&hl=en",44,"2022-04-08 03:42:37","","","","",,,,,28,14.00,9,3,2,"… interest to combine watermarking with encryption so as to … crypto-watermarking techniques the main purpose of which is to provide watermarking-based security services from encrypted …","","https://scholar.google.com/scholar?q=related:rdiqpwenUugJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
14,"A Anand, AK Singh","Joint watermarking-encryption-ECC for patient record security in wavelet domain",2020,"IEEE MultiMedia","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9079200/","https://scholar.google.com/scholar?cites=13455750624568958927&as_sdt=2005&sciodt=2007&hl=en",46,"2022-04-08 03:42:37","","","","",,,,,14,7.00,7,2,2,"… In this article, an interesting Paillier cryptosystem based DWT image watermarking method for telehealth application is developed. This interesting method uses a generated …","","https://scholar.google.com/scholar?q=related:z1-sw-ZtvLoJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"A Khalfallah, MK Abdmouleh…","Watermarking for the Secure Transmission of the Key into an Encrypted Image.",2020,"International Journal of …","researchgate.net","https://www.researchgate.net/profile/Ali-Khalfallah-3/publication/347077342_Watermarking_for_the_Secure_Transmission_of_the_Key_into_an_Encrypted_Image/links/6061a08d92851cd8ce74cb30/Watermarking-for-the-Secure-Transmission-of-the-Key-into-an-Encrypted-Image.pdf","",47,"2022-04-08 03:42:37","PDF","","","",,,,,0,0.00,0,3,2,"… encryption of images, we propose to insert the decryption key into the encrypted image using image watermarking… opted for chaotic encryption and an image watermarking in the space …","https://www.researchgate.net/profile/Ali-Khalfallah-3/publication/347077342_Watermarking_for_the_Secure_Transmission_of_the_Key_into_an_Encrypted_Image/links/6061a08d92851cd8ce74cb30/Watermarking-for-the-Secure-Transmission-of-the-Key-into-an-Encrypted-Image.pdf","https://scholar.google.com/scholar?q=related:Ff0OUzvMgPcJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
6,"S Ayyappan, C Lakshmi…","A secure reversible data hiding and encryption system for embedding EPR in medical images",2020,"Current Signal …","ingentaconnect.com","https://www.ingentaconnect.com/content/ben/cst/2020/00000015/00000002/art00007","https://scholar.google.com/scholar?cites=4060673515316494711&as_sdt=2005&sciodt=2007&hl=en",48,"2022-04-08 03:42:37","","","","",,,,,6,3.00,2,3,2,"… Crypto-watermarking has great significance in the area of research related to medical … out using wellorganized crypto-watermarking systems. Crypto-watermarking helps to provide …","","https://scholar.google.com/scholar?q=related:d8FGPQxpWjgJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"SW Kim, JS Moon, MS Park, H Kim…","Method and apparatus for watermarking of digital content, method for extracting information",2020,"US Patent 10,769,252","Google Patents","https://patents.google.com/patent/US10769252B2/en","",50,"2022-04-08 03:42:37","","","","",,,,,0,0.00,0,5,2,"… encryption part 130 of the watermarking engine 100 may generate encrypted data by encrypting watermark … watermark data from a database or blockchain by searching the database or …","https://patentimages.storage.googleapis.com/60/f7/c5/ebae000dd0a2b2/US10769252.pdf","https://scholar.google.com/scholar?q=related:2kI_B3leWAsJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
2,"B Wang, S Jiawei, W Wang…","A Blockchain-based System for Secure Image Protection Using Zero-watermark",2020,"2020 IEEE 17th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9356037/","https://scholar.google.com/scholar?cites=6851959141539656715&as_sdt=2005&sciodt=2007&hl=en",53,"2022-04-08 03:42:37","","","","",,,,,2,1.00,1,4,2,"… Blockchain is a bran-new application model of encryption algorithm, point-to-point network communication, consensus mechanism, distributed data storage, and many other …","","https://scholar.google.com/scholar?q=related:CzT2NokMF18J:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
19,"AK Singh","Data hiding: current trends, innovation and potential challenges",2020,"ACM Transactions on Multimedia Computing …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3382772","https://scholar.google.com/scholar?cites=9717143740537165965&as_sdt=2005&sciodt=2007&hl=en",55,"2022-04-08 03:42:37","","10.1145/3382772","","",,,,,19,9.50,19,1,2,"… The encrypted watermark is embedded in the fractional Fourier domain to increase the … concepts of watermarking, blockchain, and perceptual hash function for copyright protection. The …","","https://scholar.google.com/scholar?q=related:jdgglr862oYJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
39,"J Guo, C Li, G Zhang, Y Sun, R Bie","Blockchain-enabled digital rights management for multimedia resources of online education",2020,"Multimedia Tools and Applications","Springer","https://link.springer.com/article/10.1007/s11042-019-08059-1","https://scholar.google.com/scholar?cites=11736237030578276494&as_sdt=2005&sciodt=2007&hl=en",59,"2022-04-08 03:42:37","","10.1007/s11042-019-08059-1","","",,,,,39,19.50,8,5,2,"… encryption in our system. That is why we employ the public blockchain structure combined with the private blockchain … record of the blockchain and the digital watermarking technology. …","","https://scholar.google.com/scholar?q=related:jkhn52V936IJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
17,"M Begum, MS Uddin","Analysis of digital image watermarking techniques through hybrid methods",2020,"Advances in Multimedia","hindawi.com","https://www.hindawi.com/journals/am/2020/7912690/","https://scholar.google.com/scholar?cites=1994644362780266031&as_sdt=2005&sciodt=2007&hl=en",60,"2022-04-08 03:42:37","HTML","","","",,,,,17,8.50,9,2,2,"… e watermark image is encrypted by any lightweight encryption method, and then the encrypted watermark image … Blockchain technology can be integrated here for better security. It is a …","https://www.hindawi.com/journals/am/2020/7912690/","https://scholar.google.com/scholar?q=related:L87A2HpmrhsJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
3,"S Chen, C Zhao, L Huang, J Yuan, M Liu","Study and implementation on the application of blockchain in electronic evidence generation",2020,"Forensic Science International …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2666281720300573","https://scholar.google.com/scholar?cites=11860786996424839790&as_sdt=2005&sciodt=2007&hl=en",62,"2022-04-08 03:42:37","","","","",,,,,3,1.50,1,5,2,"… watermark encryption, and relevant blockchain technologies. At last, by generating the evidence in the system designed in this paper, the blockchain-… in digital image watermarks and …","","https://scholar.google.com/scholar?q=related:bpJ5nu76maQJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
0,"A Samari","Watermarking Public-key Cryptographic functions",2020,"","di.uoa.gr","https://www.di.uoa.gr/sites/default/files/documents/grad/phdbook/Aikaterini%20Samari.pdf","",64,"2022-04-08 03:42:37","PDF","","","",,,,,0,0.00,0,1,2,"… propose watermarking constructions for public key encryption … a watermarking construction which shows how to watermark … by the recent advances in blockchain technologies. Bitcoin […","https://www.di.uoa.gr/sites/default/files/documents/grad/phdbook/Aikaterini%20Samari.pdf","https://scholar.google.com/scholar?q=related:3NWtgABApXQJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
4,"Y Fan, JL Zou, S Liu, Q Yin, X Guan, X Yuan…","A blockchain-based data storage framework: A rotating multiple random masters and error-correcting approach",2020,"Peer-to-Peer Networking …","Springer","https://link.springer.com/article/10.1007/s12083-020-00895-5","https://scholar.google.com/scholar?cites=1656989922795422894&as_sdt=2005&sciodt=2007&hl=en",65,"2022-04-08 03:42:37","","10.1007/s12083-020-00895-5","","",,,,,4,2.00,1,7,2,"… watermarking, such as the attack from the internal attackers inside the system [1,2,3,4,5]. Blockchain … ’s processing of the data may include encryption, generating digital watermarks, etc. …","","https://scholar.google.com/scholar?q=related:roSfQI7P_hYJ:scholar.google.com/&scioq=encrypted+watermarking+blockchain&hl=en&as_sdt=2007&as_ylo=2020"
